page1,page2,similarity
"""Domino's Pizza""","""Chef Andrew Gruel""",0.5830170512199402
"""Domino's Pizza""","""Chef Marc Murphy""",0.5817866921424866
"""Domino's Pizza""","""Chili's Grill & Bar""",0.5673758387565613
"""Domino's Pizza""","""Duff Goldman""",0.5666715502738953
"""Domino's Pizza""","""翠華餐廳 Tsui Wah Restaurant""",0.5652642250061035
"""Domino's Pizza""","""My Cupcake Addiction""",0.5601428747177124
"""MASAの料理ABC""","""Chef Carlo Cracco""",0.6000613570213318
"""MASAの料理ABC""","""Nando's""",0.585117518901825
"""MASAの料理ABC""","""Ranveer Brar""",0.5819037556648254
"""MASAの料理ABC""","""Gary Mehigan""",0.581284761428833
"""MASAの料理ABC""","""Roy Choi""",0.5806937217712402
"""MASAの料理ABC""","""Domino's Pizza""",0.5733770132064819
"""MASAの料理ABC""","""Blue Ribbon Restaurants""",0.5718809962272644
"""MASAの料理ABC""","""Nando's PERi-PERi""",0.5713041424751282
"""MASAの料理ABC""","""Jean-François Piège     -      Page Officielle""",0.5704740881919861
"""MASAの料理ABC""","""Matt Moran""",0.569097638130188
"""Chili's Grill & Bar""","""Domino's Pizza""",0.5955016016960144
"""Chili's Grill & Bar""","""Relais & Châteaux""",0.5780537128448486
"""Chili's Grill & Bar""","""Dunkin' Donuts""",0.5754791498184204
"""Chili's Grill & Bar""","""Domino's Pizza""",0.5707623958587646
"""Chili's Grill & Bar""","""Chef Rick Tramonto""",0.5706527829170227
"""Chili's Grill & Bar""","""Opry City Stage""",0.5686777830123901
"""Chili's Grill & Bar""","""Domino's Pizza""",0.5673758387565613
"""Chili's Grill & Bar""","""Chili's Qatar""",0.5653366446495056
"""Chili's Grill & Bar""","""Chef Nina Compton""",0.5649645328521729
"""Chili's Grill & Bar""","""Chef Sue Zemanick""",0.5634974837303162
"""McDonald's""","""Nyesha Arrington""",0.5871194005012512
"""McDonald's""","""Jean-François Piège     -      Page Officielle""",0.5817534327507019
"""McDonald's""","""Pollo Campero Guatemala""",0.5760253667831421
"""McDonald's""","""Chef Sheldon Simeon""",0.5750002264976501
"""McDonald's""","""foodpanda""",0.5703518390655518
"""McDonald's""","""Kevin Dundon""",0.5680389404296875
"""McDonald's""","""Domino's Pizza""",0.5669715404510498
"""McDonald's""","""Puesto""",0.5642460584640503
"""McDonald's""","""Paul Qui""",0.5627407431602478
"""McDonald's""","""Lindsay Ann Bakes""",0.5579940676689148
"""Emmi CAFFÈ LATTE""","""Logan Junior Chef""",0.5967573523521423
"""Emmi CAFFÈ LATTE""","""McDonald's""",0.593063473701477
"""Emmi CAFFÈ LATTE""","""Jumia Food""",0.5912805795669556
"""Emmi CAFFÈ LATTE""","""Susan Feniger""",0.5885156393051147
"""Emmi CAFFÈ LATTE""","""Juan Mari Arzak (Página oficial)""",0.5879401564598083
"""Emmi CAFFÈ LATTE""","""Chef Robert Irvine""",0.5727216601371765
"""Emmi CAFFÈ LATTE""","""Nando's""",0.5721299648284912
"""Emmi CAFFÈ LATTE""","""Eva Arguiñano""",0.5716924667358398
"""Emmi CAFFÈ LATTE""","""McDonald's""",0.5714985132217407
"""Emmi CAFFÈ LATTE""","""Thomas Keller""",0.5693991780281067
"""Nando's""","""Eduardo Palazuelos""",0.5886930227279663
"""Nando's""","""Per Se""",0.5844486951828003
"""Nando's""","""Nando's""",0.5841639041900635
"""Nando's""","""McDonald's""",0.5833463668823242
"""Nando's""","""Aliya LeeKong""",0.5754610300064087
"""Nando's""","""McDonald's""",0.5753930807113647
"""Nando's""","""Maria Loi""",0.5748482942581177
"""Nando's""","""Taco Bell""",0.5681484937667847
"""Nando's""","""Red Lobster México""",0.5667023062705994
"""Nando's""","""The French Laundry""",0.5661726593971252
"""Josh Elkin""","""Domino's Pizza""",0.5861854553222656
"""Josh Elkin""","""Chef G. Garvin""",0.5791841149330139
"""Josh Elkin""","""Cadillac Bar Houston""",0.5791234970092773
"""Josh Elkin""","""Cook with Amber""",0.5788413286209106
"""Josh Elkin""","""Chef Daniel Boulud""",0.5761263370513916
"""Josh Elkin""","""McDonald's""",0.5726994276046753
"""Josh Elkin""","""McDonald's""",0.5724725127220154
"""Josh Elkin""","""Karlos Arguiñano""",0.5718830823898315
"""Josh Elkin""","""McDonald's""",0.570087194442749
"""Josh Elkin""","""Maria Loi""",0.5695339441299438
"""KFC""","""McDonald's""",0.5869523882865906
"""KFC""","""Chili's Beirut""",0.5869178175926208
"""KFC""","""Elizabeth Karmel""",0.5843966007232666
"""KFC""","""Manjula's Kitchen - Indian Vegetarian Recipes""",0.5833306908607483
"""KFC""","""Kristen Kish""",0.5810810923576355
"""KFC""","""Tom Aikens""",0.5791025757789612
"""KFC""","""Food Busker""",0.5717090964317322
"""KFC""","""McDonald's""",0.5713211894035339
"""KFC""","""Crystal Jade Singapore""",0.5709653496742249
"""KFC""","""Chef Casey Thompson""",0.5685458779335022
"""McDonald's""","""McDonald's""",0.5933773517608643
"""McDonald's""","""麥當勞""",0.592780590057373
"""McDonald's""","""Nando's""",0.5753930807113647
"""McDonald's""","""McDonald's""",0.570310115814209
"""McDonald's""","""Chef Lorena Garcia""",0.5691120624542236
"""McDonald's""","""Lillie's Asian Cuisine""",0.5679857134819031
"""McDonald's""","""Justin Warner""",0.5678582787513733
"""McDonald's""","""Graham Elliot""",0.5677744746208191
"""McDonald's""","""John DeLucie""",0.5662901997566223
"""McDonald's""","""Domino's Pizza""",0.5653496980667114
"""Bruno Barbieri""","""Outlander Kitchen""",0.5896259546279907
"""Bruno Barbieri""","""Cristian D'Elia""",0.5871849060058594
"""Bruno Barbieri""","""Magnum""",0.5826394557952881
"""Bruno Barbieri""","""Sanjeev Kapoor""",0.5823205709457397
"""Bruno Barbieri""","""McDonald's Deutschland Karriere""",0.5806527137756348
"""Bruno Barbieri""","""Red Lobster México""",0.5790943503379822
"""Bruno Barbieri""","""Chope""",0.5775325894355774
"""Bruno Barbieri""","""René Redzepi""",0.5742250680923462
"""Bruno Barbieri""","""McDonald's""",0.5724557638168335
"""Bruno Barbieri""","""McDonald's""",0.572206974029541
"""NishaMadhulika""","""James Martin""",0.596733570098877
"""NishaMadhulika""","""McDonald's""",0.5905778408050537
"""NishaMadhulika""","""McDonald's""",0.5898158550262451
"""NishaMadhulika""","""Anne Burrell""",0.5822781920433044
"""NishaMadhulika""","""Domino's Pizza""",0.5800172090530396
"""NishaMadhulika""","""Seasons 52""",0.5792003273963928
"""NishaMadhulika""","""Nando's""",0.5761566758155823
"""NishaMadhulika""","""Cocina familiar con Javier Romero""",0.5746413469314575
"""NishaMadhulika""","""Chef Maeve Rochford""",0.5724267959594727
"""NishaMadhulika""","""Katie Pix""",0.5699396133422852
"""Christophe Adam""","""Seasons 52""",0.5923818349838257
"""Christophe Adam""","""McDonald's""",0.589228630065918
"""Christophe Adam""","""John DeLucie""",0.5788838267326355
"""Christophe Adam""","""Chef Ana Paula""",0.5781859159469604
"""Christophe Adam""","""Nando's""",0.5778987407684326
"""Christophe Adam""","""Meriwether's""",0.5762585997581482
"""Christophe Adam""","""Chef Alex Levin""",0.5756663084030151
"""Christophe Adam""","""Domino's Pizza""",0.5733453631401062
"""Christophe Adam""","""McDonald's""",0.571563720703125
"""Christophe Adam""","""Chef Rusty Hamlin""",0.5707137584686279
"""KFC""","""Chef Jet Tila""",0.5959305167198181
"""KFC""","""Dina Nikolaou""",0.5824465751647949
"""KFC""","""Alex Atala""",0.5714677572250366
"""KFC""","""ad hoc & addendum""",0.5714116096496582
"""KFC""","""Emma Frisch""",0.5695030093193054
"""KFC""","""McDonald's""",0.5694907307624817
"""KFC""","""Chef Mary Sue Milliken""",0.5672957301139832
"""KFC""","""José Santaella""",0.5672642588615417
"""KFC""","""Levi Eirinberg""",0.5646842122077942
"""KFC""","""Eric Ripert""",0.564254641532898
"""Chart House""","""McDonald's""",0.6108441948890686
"""Chart House""","""Hard Rock Cafe Ibiza""",0.586821436882019
"""Chart House""","""Domino's Pizza""",0.5848783850669861
"""Chart House""","""McDonald's""",0.5840968489646912
"""Chart House""","""McDonald's""",0.5745090842247009
"""Chart House""","""Chef Mary Sue Milliken""",0.5744397044181824
"""Chart House""","""Cook with Chef Duminda""",0.5738727450370789
"""Chart House""","""Hearth""",0.5700638294219971
"""Chart House""","""The Habit Burger Grill""",0.5694341063499451
"""Chart House""","""Fast Ed""",0.5692780017852783
"""McDonald's""","""Domino's Pizza""",0.5971453785896301
"""McDonald's""","""Elizabeth Karmel""",0.5819091796875
"""McDonald's""","""Paul Qui""",0.5807598233222961
"""McDonald's""","""Roxanne Spruance""",0.5798967480659485
"""McDonald's""","""McDonald's""",0.5793960094451904
"""McDonald's""","""Marc Forgione""",0.5761404037475586
"""McDonald's""","""The French Laundry""",0.5756934881210327
"""McDonald's""","""Dean Sheremet""",0.5722578763961792
"""McDonald's""","""Lío""",0.5715923309326172
"""McDonald's""","""Guga Rocha""",0.5685539245605469
"""Chef Ben Churchill""","""McDonald's""",0.5889183282852173
"""Chef Ben Churchill""","""Chef Pete Evans""",0.5850654244422913
"""Chef Ben Churchill""","""Joanna 劉韋彤""",0.5792723298072815
"""Chef Ben Churchill""","""Bubba Gump Shrimp Co.""",0.5730845332145691
"""Chef Ben Churchill""","""The Edgy Veg""",0.5724278688430786
"""Chef Ben Churchill""","""Peohe's""",0.570785403251648
"""Chef Ben Churchill""","""Zoёs Kitchen""",0.5704556107521057
"""Chef Ben Churchill""","""Bradley Ogden""",0.5699870586395264
"""Chef Ben Churchill""","""Burger King Thailand""",0.5692835450172424
"""Chef Ben Churchill""","""McDonald's""",0.5687938332557678
"""Sonia Peronaci""","""Enrique Olvera""",0.5953094959259033
"""Sonia Peronaci""","""Chef Adrianne""",0.5903245210647583
"""Sonia Peronaci""","""Emmi CAFFÈ LATTE""",0.588044285774231
"""Sonia Peronaci""","""Cristian D'Elia""",0.5824267864227295
"""Sonia Peronaci""","""Destino Ibiza""",0.5773496627807617
"""Sonia Peronaci""","""The Edgy Veg""",0.5732082724571228
"""Sonia Peronaci""","""McDonald's""",0.5705920457839966
"""Sonia Peronaci""","""Dairy Queen""",0.5692868828773499
"""Sonia Peronaci""","""RIBS - True American Barbecue""",0.568701446056366
"""Sonia Peronaci""","""Taco Bell Kuwait""",0.5684944987297058
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Norbert Tarayre""",0.5743091106414795
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Aliya LeeKong""",0.5716580748558044
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Sanjeev Kapoor""",0.5705989599227905
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Wolfgang Puck""",0.5704978704452515
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Burger Lounge""",0.569798469543457
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""McDonald's""",0.5677935481071472
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Peohe's""",0.5648830533027649
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""KFC""",0.564685583114624
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Nutella Cafe Chicago""",0.5643898248672485
"""Crystal Jade Palace - JW Marriott Hotel Hanoi""","""Bahama Breeze Island Grille""",0.5637325048446655
"""Meriwether's""","""McDonald's""",0.5909318327903748
"""Meriwether's""","""Chef Mark Garcia""",0.5772922039031982
"""Meriwether's""","""Christophe Adam""",0.5762585997581482
"""Meriwether's""","""Iginio Massari""",0.5757986903190613
"""Meriwether's""","""Steve Konopelski""",0.5750269293785095
"""Meriwether's""","""Chef Dana Cohen HK""",0.5738603472709656
"""Meriwether's""","""Sang Yoon""",0.5714449882507324
"""Meriwether's""","""Elizabeth Karmel""",0.567003071308136
"""Meriwether's""","""Chef Rick Tramonto""",0.565943717956543
"""Meriwether's""","""Nando's""",0.5657266974449158
"""Harold Dieterle""","""Graham Elliot""",0.5921390652656555
"""Harold Dieterle""","""Jock Zonfrillo""",0.586166501045227
"""Harold Dieterle""","""McDonald's""",0.5828619003295898
"""Harold Dieterle""","""KFC""",0.5762661099433899
"""Harold Dieterle""","""Emma Frisch""",0.5677605867385864
"""Harold Dieterle""","""Chef Derrick Fox""",0.5677368640899658
"""Harold Dieterle""","""McDonald's""",0.5672810673713684
"""Harold Dieterle""","""Hardee's""",0.5671058297157288
"""Harold Dieterle""","""McDonald's Vietnam""",0.5667586922645569
"""Harold Dieterle""","""Burger Lounge""",0.5666266679763794
"""Domino's Pizza""","""Donal Skehan""",0.5870429873466492
"""Domino's Pizza""","""McDonald's""",0.5827054381370544
"""Domino's Pizza""","""Massimo Mele""",0.582089900970459
"""Domino's Pizza""","""foodpanda""",0.581882119178772
"""Domino's Pizza""","""Nikki Dinki""",0.5781534910202026
"""Domino's Pizza""","""Cadillac Bar Kemah""",0.578016459941864
"""Domino's Pizza""","""Barbie Marshall""",0.5778084397315979
"""Domino's Pizza""","""Hubert Keller""",0.5759429335594177
"""Domino's Pizza""","""Chef Nina Compton""",0.5743434429168701
"""Domino's Pizza""","""Chope""",0.5732486248016357
"""José Santaella""","""Chef Dana Cohen HK""",0.5981473922729492
"""José Santaella""","""Chef Jennifer Carroll""",0.5825024247169495
"""José Santaella""","""Dunkin' Coffee""",0.580838680267334
"""José Santaella""","""Johnny Prep""",0.5805302858352661
"""José Santaella""","""Simon Gault""",0.5786842703819275
"""José Santaella""","""Ranveer Brar""",0.5736755132675171
"""José Santaella""","""James Martin""",0.5722881555557251
"""José Santaella""","""Hardee's""",0.5722553730010986
"""José Santaella""","""Per Se""",0.5718827843666077
"""José Santaella""","""McDonald's""",0.5698984265327454
"""McDonald's""","""Stephanie Izard""",0.5912279486656189
"""McDonald's""","""Christophe Michalak""",0.58290696144104
"""McDonald's""","""Zoёs Kitchen""",0.5819355249404907
"""McDonald's""","""Chope""",0.5817793607711792
"""McDonald's""","""Hubert Keller""",0.5782577395439148
"""McDonald's""","""El Torito""",0.5763933062553406
"""McDonald's""","""Bruno Barbieri""",0.572206974029541
"""McDonald's""","""Maru Botana""",0.5703859925270081
"""McDonald's""","""McDonald's""",0.570310115814209
"""McDonald's""","""Chef Carmen Gonzalez""",0.5673707723617554
"""Monti Carlo""","""Hard Rock Cafe Ibiza""",0.5971354246139526
"""Monti Carlo""","""Cucina by Wolfgang Puck""",0.5966787338256836
"""Monti Carlo""","""Wolfgang Puck""",0.5862423181533813
"""Monti Carlo""","""Dairy Queen""",0.585681140422821
"""Monti Carlo""","""Chef Lorena Garcia""",0.5836107730865479
"""Monti Carlo""","""Subway, Cayman Islands""",0.5766888856887817
"""Monti Carlo""","""Joanna 劉韋彤""",0.5727188587188721
"""Monti Carlo""","""Amy Thielen""",0.5723751783370972
"""Monti Carlo""","""Tim Love""",0.5715839862823486
"""Monti Carlo""","""Chef Jamie DeRosa""",0.571358323097229
"""Domino's Pizza""","""KFC""",0.5970752835273743
"""Domino's Pizza""","""McDonald's""",0.5925476551055908
"""Domino's Pizza""","""Burger King México""",0.5925314426422119
"""Domino's Pizza""","""Anne Burrell""",0.5808080434799194
"""Domino's Pizza""","""Alex Guarnaschelli""",0.5764481425285339
"""Domino's Pizza""","""Pollo Campero Guatemala""",0.5762415528297424
"""Domino's Pizza""","""Delverde""",0.5753767490386963
"""Domino's Pizza""","""Taco Bell El Salvador""",0.5714893341064453
"""Domino's Pizza""","""Christian Le Squer""",0.5710096955299377
"""Domino's Pizza""","""Domino's Mx""",0.568700909614563
"""Taco Bell Guatemala""","""Jumia Food""",0.6035376787185669
"""Taco Bell Guatemala""","""Chef Carla Hall""",0.5861601233482361
"""Taco Bell Guatemala""","""Chef Marcela Valladolid""",0.5820976495742798
"""Taco Bell Guatemala""","""Johnny Iuzzini""",0.5769930481910706
"""Taco Bell Guatemala""","""foodpanda""",0.5752384662628174
"""Taco Bell Guatemala""","""Tom Colicchio""",0.5715210437774658
"""Taco Bell Guatemala""","""McDonald's""",0.5704894661903381
"""Taco Bell Guatemala""","""Marc Veyrat""",0.5685824751853943
"""Taco Bell Guatemala""","""Food Busker""",0.5684744715690613
"""Taco Bell Guatemala""","""Chef Francois Payard""",0.5655622482299805
"""Maria Loi""","""Jock Zonfrillo""",0.6052239537239075
"""Maria Loi""","""Martín Berasategui""",0.588473379611969
"""Maria Loi""","""Hubert Keller""",0.5856053829193115
"""Maria Loi""","""Lee Anne Wong""",0.5834328532218933
"""Maria Loi""","""McDonald's""",0.5773009657859802
"""Maria Loi""","""Nando's""",0.5748482942581177
"""Maria Loi""","""KFC""",0.5745484232902527
"""Maria Loi""","""Roy Yamaguchi""",0.5716442465782166
"""Maria Loi""","""Cadillac Bar Houston""",0.5715702772140503
"""Maria Loi""","""McDonald's""",0.5714944005012512
"""Red Robin Gourmet Burgers""","""McDonald's""",0.5952457189559937
"""Red Robin Gourmet Burgers""","""Delverde""",0.5859546661376953
"""Red Robin Gourmet Burgers""","""Lío""",0.5844600200653076
"""Red Robin Gourmet Burgers""","""Telepizza Guatemala""",0.5827569961547852
"""Red Robin Gourmet Burgers""","""McDonald's República Dominicana""",0.582318902015686
"""Red Robin Gourmet Burgers""","""Camille Becerra""",0.5754296779632568
"""Red Robin Gourmet Burgers""","""Nando's""",0.5717871785163879
"""Red Robin Gourmet Burgers""","""McDonald's""",0.5674515962600708
"""Red Robin Gourmet Burgers""","""Fabio Viviani""",0.5660930275917053
"""Red Robin Gourmet Burgers""","""Domino's Pizza""",0.5658295154571533
"""Pescaria""","""Bruno Ménard""",0.5971140265464783
"""Pescaria""","""Angelo Sosa""",0.5956711769104004
"""Pescaria""","""Whataburger""",0.5872324705123901
"""Pescaria""","""McDonald's""",0.5838956832885742
"""Pescaria""","""Hardee's""",0.5829614996910095
"""Pescaria""","""Magnum""",0.5803124904632568
"""Pescaria""","""McDonald's""",0.5782085657119751
"""Pescaria""","""Christine Ha""",0.5756452083587646
"""Pescaria""","""Domino's Pizza""",0.5741235017776489
"""Pescaria""","""Domino's Pizza""",0.5724349021911621
"""Nando's""","""McDonald's""",0.6023940443992615
"""Nando's""","""Chetna Makan""",0.5919525623321533
"""Nando's""","""Rachel Allen""",0.5889939069747925
"""Nando's""","""Subway, Cayman Islands""",0.5805963277816772
"""Nando's""","""Destino Ibiza""",0.5803173780441284
"""Nando's""","""Dining with Flynn""",0.5788947939872742
"""Nando's""","""Sang Yoon""",0.5780370831489563
"""Nando's""","""Cucina by Wolfgang Puck""",0.5775191187858582
"""Nando's""","""Kristen Kish""",0.5771712064743042
"""Nando's""","""NishaMadhulika""",0.5761566758155823
"""Eric Ripert""","""Taco Bell""",0.5942656397819519
"""Eric Ripert""","""Domino's Pizza""",0.5937960743904114
"""Eric Ripert""","""Zac Kara""",0.5863934755325317
"""Eric Ripert""","""Al Brown New Zealand Chef""",0.5825638771057129
"""Eric Ripert""","""John DeLucie""",0.5816988348960876
"""Eric Ripert""","""Tom Colicchio""",0.580721378326416
"""Eric Ripert""","""Vegan Black Metal Chef""",0.5803230404853821
"""Eric Ripert""","""Nando's PERi-PERi""",0.5799778699874878
"""Eric Ripert""","""Franklin Becker""",0.5761112570762634
"""Eric Ripert""","""McDonald's""",0.575860321521759
"""Chef Pete Evans""","""Relais & Châteaux""",0.6085237264633179
"""Chef Pete Evans""","""Chef Ben Ford""",0.5893632173538208
"""Chef Pete Evans""","""Chef Ben Churchill""",0.5850654244422913
